x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
-138.0382,-446.4872,41.3331,0.8916,18.0000,0,0,0,0,0
-137.4101,-445.7091,41.3278,0.8916,18.0000,0,0,0,0,0
-136.7819,-444.9311,41.3224,0.8916,18.0000,0,0,0,0,0
-136.1537,-444.1530,41.3171,0.8916,18.0000,0,0,0,0,0
-135.5255,-443.3750,41.3118,0.8916,18.0000,0,0,0,0,0
-134.8974,-442.5969,41.3064,0.8915,18.0000,0,0,0,0,0
-134.2690,-441.8190,41.3008,0.8910,18.0000,0,0,0,0,0
-133.6401,-441.0415,41.2940,0.8906,18.0000,0,0,0,0,0
-133.0112,-440.2641,41.2871,0.8904,18.0000,0,0,0,0,0
-132.3819,-439.4870,41.2794,0.8900,18.0000,0,0,0,0,0
-131.7523,-438.7101,41.2709,0.8898,18.0000,0,0,0,0,0
-131.1228,-437.9332,41.2625,0.8898,18.0000,0,0,0,0,0
-130.4932,-437.1562,41.2540,0.8898,18.0000,0,0,0,0,0
-129.8637,-436.3793,41.2456,0.8898,18.0000,0,0,0,0,0
-129.2341,-435.6024,41.2371,0.8898,18.0000,0,0,0,0,0
-128.6045,-434.8255,41.2287,0.8898,18.0000,0,0,0,0,0
-127.9750,-434.0486,41.2203,0.8896,18.0000,0,0,0,0,0
-127.3451,-433.2719,41.2109,0.8893,18.0000,0,0,0,0,0
