x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
-205.9993,-296.0924,42.7449,1.5082,18.0000,0,0,0,0,0
-205.9368,-295.0944,42.7558,1.5082,18.0000,0,0,0,0,0
-205.8742,-294.0964,42.7667,1.5082,18.0000,0,0,0,0,0
-205.8117,-293.0984,42.7776,1.5082,18.0000,0,0,0,0,0
-205.7492,-292.1004,42.7885,1.5143,18.0000,0,0,0,0,0
-205.6988,-291.1018,42.7981,1.5236,18.0000,0,0,0,0,0
-205.6548,-290.1028,42.8071,1.5332,18.0000,0,0,0,0,0
-205.6238,-289.1034,42.8153,1.5445,18.0000,0,0,0,0,0
-205.6022,-288.1036,42.8230,1.5493,18.0000,0,0,0,0,0
-205.5807,-287.1039,42.8307,1.5493,18.0000,0,0,0,0,0
-205.5591,-286.1041,42.8384,1.5493,18.0000,0,0,0,0,0
-205.5376,-285.1044,42.8460,1.5493,18.0000,0,0,0,0,0
-205.5160,-284.1047,42.8537,1.5493,18.0000,0,0,0,0,0
-205.4945,-283.1049,42.8614,1.5493,18.0000,0,0,0,0,0
-205.4730,-282.1052,42.8691,1.5517,18.0000,0,0,0,0,0
-205.4564,-281.1054,42.8766,1.5632,18.0000,0,0,0,0,0
-205.4577,-280.1054,42.8833,1.5790,18.0000,0,0,0,0,0
-205.4728,-279.1056,42.8898,1.5905,18.0000,0,0,0,0,0
-205.4970,-278.1059,42.8961,1.5950,18.0000,0,0,0,0,0
-205.5213,-277.1062,42.9024,1.5950,18.0000,0,0,0,0,0
-205.5455,-276.1066,42.9087,1.5950,18.0000,0,0,0,0,0
-205.5698,-275.1069,42.9150,1.5950,18.0000,0,0,0,0,0
-205.5940,-274.1072,42.9213,1.5950,18.0000,0,0,0,0,0
-205.6182,-273.1075,42.9276,1.5950,18.0000,0,0,0,0,0
-205.6425,-272.1078,42.9339,1.5950,18.0000,0,0,0,0,0
-205.6667,-271.1081,42.9402,1.6027,18.0000,0,0,0,0,0
-205.7064,-270.1090,42.9465,1.6201,18.0000,0,0,0,0,0
-205.7653,-269.1108,42.9529,1.6297,18.0000,0,0,0,0,0
-205.8242,-268.1125,42.9594,1.6297,18.0000,0,0,0,0,0
-205.8831,-267.1143,42.9658,1.6297,18.0000,0,0,0,0,0
-205.9420,-266.1160,42.9722,1.6297,18.0000,0,0,0,0,0
-206.0009,-265.1178,42.9786,1.6297,18.0000,0,0,0,0,0
-206.0598,-264.1195,42.9851,1.6297,18.0000,0,0,0,0,0
-206.1187,-263.1213,42.9915,1.6382,18.0000,0,0,0,0,0
-206.1946,-262.1242,42.9942,1.6476,18.0000,0,0,0,0,0
-206.2722,-261.1272,42.9966,1.6489,18.0000,0,0,0,0,0
-206.3506,-260.1304,42.9952,1.6530,18.0000,0,0,0,0,0
-206.4364,-259.1342,42.9763,1.6575,18.0000,0,0,0,0,0
-206.5238,-258.1381,42.9644,1.6651,18.0000,0,0,0,0,0
